bathrooms,ROOMS,bedrooms,Yr_changed,price,STYLE,KITCHENS,FIREPLACES,sqft_living,latitude,longitude,ocean_proximity
2,7,3,2010.0,485000.0,2 Story,1.0,0,1755,38.96475451,-77.02066287,1
1,6,3,2014.0,190000.0,2.5 Story Fin,1.0,1,4600,38.97012745,-77.0218088,1
2,7,3,2007.0,612000.0,2 Story,1.0,1,4600,38.97013289,-77.02209048,1
3,6,4,2012.0,830000.0,2 Story,1.0,1,4708,38.97077724,-77.0216561,1
3,8,4,2009.0,522500.0,2.5 Story Fin,2.0,1,6523,38.97106821,-77.02163773,1
3,6,3,2017.0,705000.0,1.5 Story Fin,1.0,1,4707,38.97041528,-77.02221543,1
3,7,4,2006.0,293000.0,2 Story,1.0,1,6524,38.97107405,-77.02222325,1
4,13,6,2016.0,875000.0,2 Story,1.0,2,8597,38.97212994,-77.02248877,1
1,7,4,2016.0,486050.0,2 Story,1.0,1,7266,38.97213979,-77.02324855,1
2,7,4,2010.0,489900.0,1.5 Story Fin,1.0,1,8955,38.97212667,-77.02266002,1
2,7,3,2016.0,485000.0,2 Story,1.0,0,2571,38.95330048,-77.02031783,1
3,6,3,2008.0,463000.0,2 Story,1.0,0,2584,38.95330047,-77.02037286,1
1,5,3,2017.0,270000.0,2 Story,1.0,0,1808,38.96782479,-77.02398565,1
1,7,4,1984.0,320000.0,2 Story,1.0,0,1789,38.96776828,-77.02368365,1
2,6,3,2015.0,500000.0,2 Story,1.0,0,1789,38.96777629,-77.02327863,1
3,7,3,2017.0,625000.0,2 Story,1.0,0,1789,38.96776948,-77.02307093,1
1,6,3,2009.0,474000.0,2 Story,1.0,0,2397,38.96777893,-77.02266221,1
2,6,3,2017.0,630000.0,2 Story,1.0,0,1590,38.9680839,-77.0229209,1
2,8,3,2017.0,380000.0,2 Story,1.0,0,1930,38.96809393,-77.02322335,1
3,6,4,2014.0,550000.0,2 Story,1.0,0,1930,38.9680913,-77.02327885,1
1,6,3,1986.0,85000.0,2.5 Story Fin,1.0,1,10000,38.97695875,-77.02321308,1
3,7,6,2011.0,625000.0,2 Story,2.0,1,7500,38.97601565,-77.02383977,1
3,6,3,2015.0,699900.0,2 Story,1.0,1,6570,38.97746521,-77.02315404,1
2,6,4,2009.0,499000.0,1.5 Story Fin,2.0,1,4531,38.97769047,-77.02419913,1
2,5,3,2006.0,300000.0,1.5 Story Fin,1.0,1,4531,38.97780821,-77.02421267,1
3,9,4,2013.0,800000.0,1 Story,1.0,1,4531,38.97791045,-77.0241909,1
1,10,4,2004.0,285000.0,2 Story,1.0,1,5000,38.97811738,-77.02369021,1
2,6,3,2015.0,635000.0,2 Story,1.0,1,4531,38.97780022,-77.02316385,1
2,9,4,2012.0,424000.0,2 Story,1.0,0,1755,38.96476964,-77.02016371,1
2,7,3,2017.0,349000.0,2 Story,1.0,1,2920,38.9639449,-77.02035848,1
3,8,4,2011.0,645000.0,2.5 Story Fin,1.0,1,2920,38.9639445,-77.0205994,1
1,4,3,2011.0,356500.0,2 Story,1.0,0,1530,38.95732009,-77.02015906,1
2,8,4,2001.0,529000.0,2 Story,1.0,0,2850,38.95664012,-77.02026732,1
3,9,4,2011.0,388000.0,2 Story,2.0,0,2850,38.95663899,-77.02055045,1
2,6,3,2002.0,379900.0,2 Story,1.0,0,1760,38.96629457,-77.02114033,1
3,6,3,2018.0,402000.0,2 Story,1.0,0,1760,38.96630122,-77.02120045,1
3,8,4,2018.0,340000.0,2 Story,1.0,0,1760,38.96629345,-77.02130372,1
1,6,2,2012.0,108000.0,2 Story,1.0,0,1760,38.96629487,-77.0214625,1
1,6,3,2011.0,415000.0,2 Story,1.0,0,1760,38.96629112,-77.02177705,1
2,6,3,2017.0,485000.0,2 Story,1.0,0,1767,38.96633598,-77.02224185,1
3,6,3,2018.0,615000.0,2 Story,1.0,0,1463,38.96660749,-77.02224194,1
2,6,4,2015.0,390000.0,2 Story,1.0,0,1176,38.96655375,-77.02199914,1
2,6,4,2010.0,300000.0,2 Story,1.0,0,1419,38.96656629,-77.02194295,1
1,6,3,2014.0,395500.0,2 Story,1.0,0,1419,38.96656642,-77.02168667,1
2,6,3,2015.0,465000.0,2 Story,1.0,0,1419,38.96656718,-77.02151924,1
2,6,3,2017.0,420000.0,2 Story,1.0,0,1419,38.96656624,-77.02119972,1
2,7,3,1996.0,115274.0,2 Story,1.0,0,1419,38.96655376,-77.02098279,1
1,10,3,2009.0,505000.0,2 Story,1.0,1,4056,38.95971124,-77.02014313,1
2,6,3,1988.0,150000.0,2 Story,1.0,1,1930,38.96811113,-77.02367892,1
2,6,3,2015.0,480000.0,2 Story,1.0,1,1789,38.96810301,-77.02373742,1
1,7,3,1990.0,295000.0,1.5 Story Fin,1.0,1,7279,38.97040899,-77.02112148,1
2,6,2,2006.0,500000.0,1.5 Story Unfin,1.0,1,4744,38.97106164,-77.02010664,1
2,6,4,2010.0,510000.0,2 Story,1.0,1,6469,38.97010324,-77.02120528,1
2,7,4,2017.0,692500.0,2.5 Story Fin,1.0,1,3300,38.969629,-77.02097562,1
1,7,3,2005.0,425000.0,2.5 Story Unfin,1.0,1,3075,38.96960113,-77.02011811,1
2,11,5,2010.0,530000.0,2 Story,2.0,1,5700,38.96922332,-77.02013208,1
1,5,2,2017.0,610000.0,2 Story,1.0,1,6600,38.96973479,-77.02076655,1
2,7,4,2005.0,168000.0,1.5 Story Fin,1.0,1,4400,38.9688292,-77.02072705,1
3,10,5,2012.0,805225.0,2.5 Story Fin,1.0,1,5700,38.96922336,-77.02093338,1
4,8,6,2017.0,656000.0,2 Story,1.0,1,5688,38.96944226,-77.02092952,1
1,6,3,2017.0,800000.0,2 Story,1.0,1,4400,38.96884215,-77.02134268,1
3,6,3,2010.0,324000.0,2 Story,1.0,0,1409,38.96512396,-77.0205514,1
3,6,3,2005.0,394900.0,2 Story,1.0,0,1409,38.96511347,-77.02079798,1
3,6,3,2011.0,355000.0,2 Story,1.0,0,1409,38.96512379,-77.02101145,1
2,6,4,1998.0,176000.0,2 Story,1.0,0,1409,38.96511138,-77.02139487,1
1,6,2,2013.0,355000.0,2 Story,2.0,0,1170,38.9651227,-77.02200274,1
1,6,3,2011.0,250000.0,2 Story,1.0,0,1463,38.96510942,-77.02224308,1
2,6,3,2009.0,619900.0,2 Story,1.0,0,2486,38.95225147,-77.02080703,1
3,6,4,2006.0,335000.0,2 Story,1.0,1,2761,38.95556046,-77.02092821,1
3,6,4,2016.0,699000.0,2 Story,1.0,0,2761,38.95555375,-77.02113276,1
1,6,3,2008.0,670000.0,2 Story,1.0,0,2366,38.95554433,-77.02144265,1
2,6,4,2007.0,257000.0,2 Story,1.0,0,1171,38.96541358,-77.02291658,1
2,6,3,2005.0,289000.0,2 Story,2.0,1,1144,38.96567861,-77.02291644,1
2,6,3,2010.0,478500.0,2 Story,1.0,0,1393,38.96569299,-77.02306956,1
2,6,3,2010.0,525000.0,2 Story,2.0,0,1393,38.9656793,-77.02352822,1
3,6,3,2006.0,500000.0,2 Story,1.0,1,4068,38.95929866,-77.02014243,1
1,8,4,2006.0,375000.0,2.5 Story Fin,1.0,1,4938,38.9599895,-77.02066426,1
2,6,3,2004.0,421500.0,2.5 Story Unfin,1.0,1,3500,38.95997015,-77.02008436,1
3,8,4,2016.0,692000.0,2 Story,1.0,1,3000,38.95891679,-77.0202224,1
3,7,4,2012.0,639000.0,2.5 Story Unfin,1.0,1,4000,38.95997566,-77.02201465,1
3,8,4,2006.0,579000.0,2.5 Story Unfin,1.0,1,4000,38.95997244,-77.02187665,1
3,8,4,2014.0,597500.0,2 Story,1.0,2,3915,38.95956084,-77.02144628,1
2,8,4,2006.0,385000.0,2 Story,1.0,0,713,38.95808274,-77.02391534,1
1,6,3,2010.0,380000.0,1.5 Story Fin,1.0,1,3850,38.96881388,-77.02222578,1
1,7,5,1988.0,407500.0,2.5 Story Fin,1.0,1,3850,38.96971773,-77.02147242,1
1,6,3,1961.0,250000.0,2 Story,1.0,0,2648,38.96251445,-77.02201151,1
1,6,3,2014.0,437000.0,2 Story,1.0,0,2648,38.96251346,-77.02151813,1
2,6,3,2018.0,555000.0,2 Story,1.0,0,2648,38.96251372,-77.02109537,1
1,6,3,1992.0,220000.0,2 Story,1.0,0,2648,38.96250937,-77.02074322,1
3,8,4,2016.0,676000.0,2 Story,1.0,1,2427,38.96220004,-77.02016229,1
3,7,4,2017.0,676000.0,2 Story,1.0,1,2427,38.96220092,-77.02028413,1
2,6,3,2018.0,656000.0,2 Story,1.0,1,2678,38.96149342,-77.02071765,1
1,8,4,20.0,335000.0,2 Story,1.0,1,2380,38.96219728,-77.02199283,1
1,7,3,2012.0,190000.0,2 Story,1.0,1,2380,38.96219717,-77.02206506,1
1,7,3,2001.0,117500.0,2 Story,1.0,1,3089,38.96219741,-77.02225787,1
3,6,3,2012.0,255000.0,2 Story,1.0,0,2486,38.95224776,-77.02093232,1
3,10,3,2013.0,752000.0,1 Story,1.0,0,2766,38.95223007,-77.02156994,1
3,8,4,2015.0,549900.0,2 Story,1.0,0,1700,38.96251605,-77.02354622,1
2,7,3,2010.0,345000.0,2 Story,1.0,0,1938,38.96252356,-77.02337742,1
3,6,4,2017.0,337000.0,2 Story,1.0,0,1144,38.96568313,-77.02373973,1
2,8,3,2015.0,502000.0,2 Story,1.0,0,1208,38.96564506,-77.02399519,1
2,6,3,2010.0,230000.0,2 Story,1.0,1,1654,38.96583369,-77.02399133,1
3,7,3,2010.0,475000.0,2 Story,1.0,0,2258,38.96598107,-77.02399415,1
2,6,3,2013.0,400000.0,2 Story,1.0,0,1718,38.96597151,-77.02358521,1
2,6,3,2005.0,404000.0,2 Story,1.0,0,1718,38.96595966,-77.02337462,1
2,5,3,2002.0,151000.0,2 Story,1.0,0,1870,38.98196635,-77.02359073,1
2,6,3,2017.0,385000.0,2 Story,1.0,0,2663,38.9818426,-77.02345127,1
2,9,4,2011.0,630000.0,2.5 Story Fin,1.0,1,14415,38.97894702,-77.02193868,1
2,7,3,2005.0,655000.0,2.5 Story Fin,1.0,1,11400,38.97863852,-77.02177148,1
3,10,3,2010.0,349700.0,2 Story,1.0,0,2544,38.95764182,-77.02326344,1
2,8,4,2005.0,477000.0,2 Story,1.0,1,1704,38.95868493,-77.0230741,1
3,6,3,2005.0,360000.0,2 Story,1.0,0,1589,38.95905213,-77.02384229,1
3,10,4,2015.0,626000.0,2 Story,1.0,0,1589,38.95904945,-77.02371906,1
3,10,4,2014.0,660000.0,2 Story,1.0,0,1589,38.95904669,-77.02358857,1
2,6,3,1989.0,495000.0,1.5 Story Fin,1.0,1,4400,38.97159297,-77.02379178,1
3,10,4,2014.0,740000.0,2 Story,1.0,0,4400,38.97206103,-77.02339543,1
3,6,4,2015.0,707500.0,2 Story,2.0,1,2537,38.96149726,-77.02092926,1
1,7,2,2010.0,218000.0,2 Story,1.0,0,2584,38.95330091,-77.02043423,1
3,10,4,2013.0,680000.0,2 Story,1.0,1,2584,38.95329356,-77.02071711,1
3,6,3,2014.0,575000.0,2 Story,1.0,0,2584,38.95329065,-77.02088959,1
3,10,4,2014.0,632500.0,2 Story,1.0,0,2584,38.9532864,-77.02100519,1
3,10,3,2015.0,749900.0,2 Story,1.0,0,2584,38.95327987,-77.02123396,1
1,5,2,2012.0,549900.0,2 Story,1.0,0,2584,38.95327452,-77.02140828,1
1,7,3,2014.0,700000.0,2 Story,1.0,0,1622,38.95327107,-77.02157729,1
3,10,3,2015.0,592271.0,2 Story,2.0,0,1622,38.95326364,-77.02180687,1
1,5,2,2009.0,42500.0,2 Story,1.0,0,1622,38.9532621,-77.02186283,1
1,7,3,2014.0,220000.0,2 Story,1.0,0,1622,38.95325992,-77.02192236,1
1,5,2,2007.0,392500.0,2 Story,1.0,0,1622,38.95325829,-77.02198546,1
3,6,4,2007.0,325000.0,2 Story,1.0,0,1360,38.95239568,-77.02188736,1
2,8,3,1992.0,170000.0,2 Story,1.0,1,2509,38.96359171,-77.02360623,1
1,6,3,2014.0,385000.0,2 Story,1.0,0,1620,38.9635979,-77.02282796,1
2,6,3,2012.0,485000.0,2 Story,1.0,0,1620,38.96359819,-77.02270381,1
3,7,3,2011.0,395000.0,2 Story,1.0,0,1885,38.96340795,-77.02267132,1
2,6,3,2009.0,375000.0,2 Story,1.0,0,1855,38.96321661,-77.0226678,1
2,6,4,2015.0,595000.0,2 Story,2.0,0,1745,38.96309608,-77.02266845,1
1,6,3,2012.0,380000.0,1.5 Story Fin,1.0,1,4900,38.97811938,-77.0240429,1
1,6,3,2011.0,750000.0,2.5 Story Fin,1.0,1,4900,38.97813637,-77.02334965,1
1,6,3,2006.0,135500.0,1.5 Story Unfin,1.0,1,6009,38.97774762,-77.02267692,1
2,5,4,2016.0,660000.0,2 Story,1.0,1,5550,38.97848537,-77.02033332,1
3,7,3,2011.0,384500.0,2 Story,1.0,1,6178,38.97850382,-77.02043973,1
2,6,3,2017.0,600000.0,2 Story,1.0,1,4118,38.97849705,-77.02001976,1
2,7,3,2012.0,295000.0,2 Story,1.0,0,1576,38.96451171,-77.02134796,1
3,10,4,2014.0,829900.0,2 Story,2.0,0,1615,38.93806975,-77.02119713,1
2,8,3,2012.0,326000.0,2 Story,2.0,1,1150,38.93815913,-77.01728828,1
3,8,5,1991.0,715000.0,3 Story,1.0,1,3022,38.93805223,-77.01764824,1
1,7,4,1986.0,650000.0,2 Story,1.0,0,2900,38.93798655,-77.01831872,1
3,12,4,2011.0,607500.0,2 Story,1.0,0,2900,38.93798338,-77.01846174,1
2,10,4,2004.0,610000.0,2 Story,1.0,0,1400,38.93875323,-77.01724402,1
3,8,4,2015.0,795000.0,2 Story,1.0,0,1666,38.93870405,-77.01722474,1
3,10,3,2014.0,779900.0,2 Story,1.0,1,2635,38.9386665,-77.01830274,1
3,10,4,2012.0,880000.0,2 Story,1.0,0,2635,38.93866563,-77.01810181,1
3,10,4,2015.0,860000.0,2 Story,1.0,0,2636,38.9386678,-77.01803307,1
3,10,4,2013.0,730000.0,2 Story,1.0,0,2447,38.93969949,-77.01825145,1
2,8,3,2010.0,670000.0,2 Story,1.0,0,2566,38.94794693,-77.02097743,1
2,8,4,2011.0,565000.0,2 Story,2.0,0,3000,38.9414849,-77.02011618,1
1,6,3,2011.0,370000.0,2 Story,1.0,0,1120,38.94109446,-77.02124659,1
3,8,3,2013.0,689000.0,2 Story,1.0,0,1473,38.94141134,-77.02137507,1
1,6,3,1991.0,551000.0,2 Story,1.0,1,1643,38.94146638,-77.02137832,1
3,8,3,2013.0,479000.0,2 Story,1.0,0,1600,38.9540855,-77.01953435,1
1,8,4,2007.0,98990.0,2 Story,1.0,0,1600,38.9541264,-77.0195369,1
1,6,3,1992.0,90000.0,2 Story,1.0,1,2427,38.94137869,-77.01730071,1
1,6,3,2011.0,353500.0,2 Story,1.0,1,2007,38.94119024,-77.01729605,1
3,7,3,2014.0,350000.0,2 Story,2.0,1,1043,38.94187946,-77.01900328,1
3,8,4,2010.0,489691.0,2 Story,1.0,1,1208,38.94181041,-77.01873738,1
2,7,3,2005.0,379000.0,2 Story,1.0,0,2088,38.94155046,-77.01857824,1
2,9,3,2007.0,610000.0,2 Story,2.0,1,1604,38.94113476,-77.01892914,1
2,7,3,2008.0,170700.0,2 Story,2.0,0,1722,38.94150635,-77.01894885,1
3,10,4,2009.0,470000.0,2.5 Story Fin,1.0,1,2610,38.94134167,-77.01845523,1
2,10,5,2014.0,90000.0,2 Story,1.0,1,2531,38.94225458,-77.0183851,1
2,8,4,2006.0,280000.0,2 Story,1.0,0,1696,38.94229736,-77.01843529,1
3,6,3,2010.0,546500.0,2 Story,1.0,0,2565,38.94613119,-77.02009707,1
3,6,3,2005.0,641000.0,2 Story,1.0,0,2565,38.946133,-77.02003351,1
2,6,3,2005.0,584000.0,2 Story,2.0,0,3013,38.94613482,-77.01996799,1
2,8,3,2007.0,525000.0,2 Story,1.0,0,1530,38.94613852,-77.01990419,1
2,10,3,2011.0,385000.0,2 Story,1.0,0,1530,38.94613451,-77.01965145,1
2,9,4,2012.0,410000.0,2 Story,1.0,2,3206,38.93856527,-77.02085748,1
2,8,4,2016.0,799555.0,2 Story,2.0,0,2850,38.93858681,-77.02078239,1
3,9,3,2015.0,975000.0,2 Story,1.0,0,2850,38.93858935,-77.0207125,1
3,8,3,2011.0,683000.0,2 Story,2.0,0,2545,38.95077339,-77.02132043,1
3,10,4,2014.0,680000.0,2 Story,1.0,0,1800,38.94858713,-77.02153504,1
2,6,3,2014.0,450000.0,2 Story,1.0,0,1620,38.94897518,-77.0217045,1
3,10,4,2012.0,629000.0,2 Story,1.0,0,2356,38.94824206,-77.02087554,1
1,8,4,1987.0,510000.0,2 Story,1.0,0,2850,38.9482691,-77.02023806,1
3,6,3,2011.0,469000.0,2 Story,1.0,1,2838,38.94826103,-77.02002049,1
3,8,4,2016.0,775000.0,2 Story,2.0,1,1600,38.94831819,-77.01973026,1
2,10,3,2006.0,573000.0,2 Story,1.0,0,1600,38.94825847,-77.01972759,1
2,7,4,2012.0,509000.0,2 Story,1.0,0,1600,38.9477114,-77.01970137,1
3,8,4,2004.0,575000.0,2 Story,2.0,0,1312,38.94904821,-77.01872682,1
2,9,3,2015.0,300000.0,2 Story,1.0,0,2850,38.95414349,-77.01860587,1
2,11,5,1994.0,572000.0,2 Story,1.0,1,6500,38.97212354,-77.01948967,1
2,10,5,2007.0,650000.0,1.5 Story Fin,1.0,1,6500,38.97211303,-77.01931265,1
3,10,3,2000.0,545000.0,1.5 Story Fin,1.0,0,8235,38.97211822,-77.01897118,1
2,10,4,2012.0,185000.0,1.5 Story Fin,1.0,0,5598,38.97211059,-77.01825871,1
1,8,3,2012.0,515000.0,2 Story,1.0,1,3789,38.94503533,-77.02014267,1
2,6,3,2002.0,501000.0,2 Story,1.0,0,1298,38.94460835,-77.01953844,1
2,10,5,1952.0,1160000.0,2.5 Story Fin,1.0,1,3610,38.94489219,-77.01955686,1
3,7,3,2005.0,610000.0,2 Story,2.0,0,2158,38.94430582,-77.02127812,1
3,10,3,2011.0,545000.0,2 Story,1.0,0,1125,38.95093856,-77.01782344,1
3,7,4,2017.0,785000.0,2 Story,1.0,0,1350,38.9508864,-77.01784142,1
3,10,4,2014.0,605000.0,2 Story,1.0,0,1350,38.95044248,-77.01779978,1
3,8,3,2011.0,394538.0,2 Story,1.0,0,1350,38.95034474,-77.01779491,1
3,10,4,2011.0,860000.0,2 Story,1.0,0,1800,38.94887431,-77.02105649,1
3,10,3,2013.0,650000.0,2 Story,1.0,1,2526,38.94568396,-77.01768993,1
3,7,4,2006.0,560000.0,2 Story,2.0,1,2554,38.94559377,-77.01777019,1
2,7,4,2006.0,319000.0,2 Story,1.0,1,2044,38.94549666,-77.01783038,1
3,10,4,2014.0,682500.0,2 Story,1.0,0,1466,38.94615882,-77.01921252,1
2,6,3,2009.0,354500.0,2 Story,1.0,0,1553,38.94616725,-77.01888514,1
2,7,3,2009.0,355000.0,2 Story,2.0,0,2612,38.94617622,-77.01856307,1
1,7,3,2006.0,335000.0,2 Story,1.0,0,2613,38.94618808,-77.01817478,1
1,6,3,2010.0,375000.0,2 Story,1.0,0,1533,38.94619578,-77.01792042,1
3,10,4,2015.0,810000.0,2 Story,1.0,0,1577,38.94541646,-77.01909062,1
3,10,4,2012.0,489000.0,2 Story,1.0,0,1312,38.94906904,-77.01805012,1
3,6,3,2008.0,532500.0,2 Story,1.0,0,1312,38.94907076,-77.01799394,1
3,6,4,2015.0,659000.0,2 Story,1.0,0,1312,38.9490742,-77.01788215,1
1,7,3,2005.0,360000.0,2 Story,1.0,0,1312,38.94907945,-77.0177143,1
1,6,3,2003.0,255000.0,2 Story,1.0,0,1476,38.94907531,-77.01765051,1
3,10,4,2007.0,579900.0,2 Story,2.0,0,1432,38.94946049,-77.01773193,1
3,10,3,2015.0,580000.0,2 Story,1.0,0,1432,38.94945723,-77.01784418,1
3,10,3,2015.0,560000.0,2 Story,1.0,0,1432,38.9494556,-77.01790048,1
3,10,3,2015.0,599900.0,2 Story,1.0,0,1432,38.9494551,-77.01823791,1
2,7,3,2012.0,540000.0,2 Story,1.0,0,1798,38.958113,-77.01848103,1
3,6,4,2010.0,570000.0,2 Story,1.0,1,1602,38.95818107,-77.01865388,1
3,8,4,2017.0,688000.0,2 Story,1.0,1,5750,38.97282302,-77.0195913,1
2,6,3,2010.0,629000.0,2 Story,1.0,1,5550,38.97253686,-77.01828328,1
2,6,3,2010.0,636000.0,1 Story,1.0,1,8325,38.97256507,-77.01876658,1
3,6,4,2008.0,665000.0,1 Story,2.0,1,8325,38.97256864,-77.01892168,1
1,9,3,2000.0,631000.0,2 Story,1.0,1,9900,38.97413776,-77.01961855,1
3,7,3,2016.0,672500.0,2 Story,1.0,0,1571,38.95184085,-77.01991075,1
3,10,3,2014.0,530000.0,2 Story,1.0,0,1571,38.95164771,-77.01990158,1
3,10,4,2014.0,629000.0,2 Story,1.0,0,1571,38.9515025,-77.01989473,1
1,6,3,1972.0,404999.0,2 Story,1.0,0,1571,38.95145377,-77.01989253,1
3,8,4,2014.0,570000.0,2 Story,1.0,0,1570,38.95130874,-77.0198858,1
3,10,4,2014.0,639500.0,2 Story,1.0,0,1445,38.95062755,-77.02179903,1
2,9,4,2000.0,391000.0,2 Story,1.0,0,1445,38.95076754,-77.02180519,1
2,8,4,2006.0,400000.0,2 Story,1.0,0,1350,38.95029411,-77.01779248,1
2,6,3,2011.0,435000.0,2 Story,1.0,0,1125,38.95014466,-77.01778494,1
3,6,4,2016.0,770000.0,2 Story,1.0,0,1700,38.95127947,-77.01815497,1
3,10,4,2014.0,630000.0,2 Story,1.0,0,1700,38.95127748,-77.01822326,1
3,6,5,2012.0,645000.0,2 Story,1.0,1,2194,38.96151098,-77.01861702,1
3,8,4,2010.0,425000.0,2 Story,1.0,1,2471,38.96150533,-77.0190152,1
2,8,3,2002.0,325000.0,2 Story,1.0,1,2471,38.96150574,-77.01928473,1
3,8,4,1987.0,135000.0,2 Story,1.0,1,2471,38.96150644,-77.01940969,1
2,9,4,2012.0,422000.0,2 Story,1.0,0,2471,38.9615074,-77.01960607,1
2,9,4,2009.0,350000.0,2 Story,1.0,1,3770,38.96151594,-77.01967726,1
4,16,8,2011.0,520000.0,2 Story,4.0,0,4801,38.95624528,-77.01925504,1
3,6,3,2012.0,405000.0,2 Story,1.0,0,1800,38.95557986,-77.01803377,1
3,10,3,2013.0,592600.0,2 Story,1.0,0,2000,38.9572016,-77.01809844,1
3,8,4,2014.0,593000.0,2 Story,1.0,0,2833,38.95904255,-77.0196482,1
1,8,4,2010.0,248297.0,2 Story,1.0,0,2833,38.95914155,-77.01963669,1
3,8,3,2006.0,585000.0,2 Story,1.0,1,2898,38.95891298,-77.01931715,1
1,8,3,2015.0,480000.0,2 Story,1.0,1,1537,38.95928665,-77.01925137,1
2,7,3,2014.0,287000.0,2 Story,1.0,1,2504,38.95928232,-77.01877324,1
2,6,3,2012.0,435000.0,2 Story,1.0,1,1537,38.95927908,-77.01871347,1
1,7,3,1992.0,400000.0,2 Story,1.0,0,2447,38.93971989,-77.01795155,1
3,10,4,2014.0,759000.0,2 Story,1.0,0,2447,38.93971945,-77.01788973,1
2,8,3,2013.0,525000.0,2 Story,1.0,1,2447,38.93972893,-77.01776931,1
1,8,3,2011.0,349500.0,2 Story,1.0,0,2565,38.95008785,-77.02140951,1
1,6,3,2009.0,386000.0,2 Story,1.0,0,1153,38.94173492,-77.02138267,1
3,10,3,2013.0,875000.0,2 Story,1.0,0,1420,38.94178699,-77.02138603,1
3,9,4,2013.0,828000.0,2 Story,1.0,1,1532,38.94181709,-77.02082244,1
2,8,3,2001.0,519900.0,2 Story,1.0,0,750,38.94186714,-77.02048598,1
3,10,4,2014.0,925000.0,2 Story,2.0,0,1826,38.94127828,-77.02094813,1
3,8,4,2015.0,674900.0,2 Story,1.0,1,2427,38.96250986,-77.01948127,1
3,10,4,2015.0,650000.0,2 Story,2.0,1,2427,38.962506,-77.01941146,1
1,9,3,2001.0,335000.0,2 Story,1.0,1,3740,38.9621907,-77.01892193,1
1,8,4,2018.0,605000.0,2 Story,1.0,1,3740,38.96218932,-77.01907123,1
1,7,3,2006.0,520000.0,2.5 Story Fin,1.0,1,3740,38.96219006,-77.01951776,1
3,8,3,2016.0,740000.0,2 Story,1.0,1,3737,38.96219445,-77.01967226,1
2,8,3,2011.0,399999.0,2 Story,1.0,2,2559,38.96251089,-77.01921312,1
3,7,3,2010.0,535000.0,2 Story,1.0,1,2559,38.96250092,-77.01907247,1
3,10,4,2014.0,1005500.0,2 Story,1.0,0,1793,38.94243706,-77.01853614,1
3,8,4,2010.0,770000.0,2 Story,1.0,0,1620,38.94254362,-77.01858935,1
3,10,3,2011.0,370000.0,2 Story,2.0,1,3245,38.94278841,-77.01838628,1
3,10,4,2013.0,727000.0,2 Story,1.0,1,1907,38.94289976,-77.01831386,1
3,10,3,2014.0,785000.0,2 Story,1.0,0,1938,38.94299436,-77.01825379,1
3,6,3,2014.0,685000.0,2 Story,1.0,0,2566,38.94228655,-77.01787688,1
3,10,4,2013.0,780000.0,2 Story,1.0,0,2566,38.94229717,-77.01794194,1
3,10,4,2012.0,882000.0,2 Story,1.0,0,2568,38.94229527,-77.01800584,1
3,8,3,2007.0,549000.0,2 Story,1.0,1,3135,38.93860501,-77.01972596,1
3,9,5,2004.0,685000.0,2 Story,2.0,1,3634,38.93860349,-77.01964649,1
2,8,4,2013.0,675000.0,2.5 Story Fin,1.0,1,3206,38.93860433,-77.02004039,1
3,6,4,2014.0,1050000.0,2 Story,2.0,0,2375,38.93794197,-77.0204198,1
2,6,3,2012.0,360000.0,2 Story,2.0,1,2375,38.9379342,-77.02053837,1
2,8,4,2013.0,453333.0,2 Story,2.0,0,1360,38.93790409,-77.0211897,1
3,9,3,2009.0,535000.0,2 Story,1.0,0,2320,38.93864927,-77.01953473,1
3,10,4,2011.0,452500.0,2 Story,1.0,1,1644,38.94868566,-77.02119752,1
3,8,4,2016.0,791000.0,2 Story,1.0,0,1391,38.94863637,-77.02123177,1
1,9,4,2013.0,725000.0,2 Story,1.0,1,1662,38.94858772,-77.02126809,1
2,10,5,2005.0,850000.0,2 Story,1.0,0,2150,38.94973463,-77.02042837,1
1,7,3,1951.0,550000.0,2 Story,1.0,0,2000,38.93906263,-77.01865026,1
3,6,5,2007.0,639000.0,2 Story,2.0,1,2000,38.93965751,-77.01882517,1
2,7,3,2004.0,724000.0,2 Story,2.0,0,2000,38.93971102,-77.01882864,1
1,8,4,2003.0,285000.0,2 Story,1.0,0,3028,38.93911161,-77.01765727,1
3,7,3,2016.0,785000.0,2 Story,2.0,0,1702,38.93942146,-77.01726944,1
2,7,4,1978.0,235000.0,2 Story,1.0,0,2850,38.94718104,-77.02049016,1
3,10,3,2011.0,409000.0,2 Story,1.0,0,2850,38.95415436,-77.018224,1
2,7,3,2012.0,332000.0,2 Story,1.0,0,1588,38.95454546,-77.01956447,1
3,9,2,2014.0,539900.0,2 Story,1.0,0,1588,38.95467788,-77.01957097,1
2,5,2,2014.0,520000.0,2 Story,1.0,0,1588,38.95472058,-77.01957305,1
3,10,3,2015.0,620000.0,2 Story,1.0,0,1588,38.95480751,-77.01957735,1
2,6,3,1981.0,227900.0,2 Story,1.0,0,2850,38.94297073,-77.01785455,1
2,9,3,2008.0,255000.0,2 Story,1.0,0,2100,38.94302836,-77.01741427,1
2,7,3,2003.0,442900.0,2 Story,1.0,0,2100,38.94296927,-77.01740018,1
3,7,4,2013.0,675000.0,2 Story,1.0,0,2100,38.94280442,-77.01739184,1
3,10,4,2015.0,800000.0,2 Story,1.0,0,1754,38.94263921,-77.01738349,1
